scontrino_id,vendita_id,cassa_id,prodotto_id,quantità,prezzo_unitario,totale,giorno,ora,metodo_pagamento
7765678a-cb7d-48f7-9ebf-2968d811547b,651dd34c-0393-4a01-a166-63dd0116b699,CASSA_01,1457,3,3.01,9.03,2026-01-31,10:50:54,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,11af0c74-2bc6-4ce1-97fc-6617a36cff57,CASSA_01,1658,1,3.86,3.86,2026-01-31,10:50:55,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,476dcec4-f59f-41e7-b627-61a9efee549a,CASSA_01,89,5,1.44,7.2,2026-01-31,10:50:56,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,96684e47-022b-4758-87b9-3feb196c9dac,CASSA_01,2423,5,5.71,28.55,2026-01-31,10:50:57,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,4f21c8a4-561a-44ab-b911-3ff9790e18b3,CASSA_01,4736,2,3.61,7.22,2026-01-31,10:50:58,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,ab631103-96bd-46a3-a244-17c1e6b7d557,CASSA_01,623,5,3.29,16.45,2026-01-31,10:50:59,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,e2cfca5b-4488-4739-905e-cea12408070b,CASSA_01,4401,2,3.0,6.0,2026-01-31,10:51:00,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,22be820d-c4cd-4707-8c09-ebc96e15a6ed,CASSA_01,3027,4,2.79,11.16,2026-01-31,10:51:01,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,982caeb0-f1cd-4db7-9dfd-f21e3a3dc930,CASSA_01,4662,1,1.59,1.59,2026-01-31,10:51:02,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,1671d120-e0bb-4024-a9a6-14f33faabc42,CASSA_01,4333,4,7.71,30.84,2026-01-31,10:51:03,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,a46d07a0-f41b-4ea4-8cb1-3e2f3eca0616,CASSA_01,4753,4,4.74,18.96,2026-01-31,10:51:04,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,7d85fb75-48d6-4589-a661-fcf7c183a75e,CASSA_01,690,5,6.29,31.45,2026-01-31,10:51:05,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,464ce8fa-4608-458c-9225-ce3177ad7c23,CASSA_01,1667,5,8.28,41.4,2026-01-31,10:51:06,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,155c8aa2-995d-43d1-ab0c-af157e7542b8,CASSA_01,3099,1,2.02,2.02,2026-01-31,10:51:07,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,f3bdbb04-ba16-4ea9-bc8e-de879c54f30a,CASSA_01,4335,4,4.29,17.16,2026-01-31,10:51:08,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,358bc6a6-28aa-44ad-a9d4-7aba725943d2,CASSA_01,4556,5,3.18,15.9,2026-01-31,10:51:09,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,997c1a9d-fb5b-4cf6-ab3c-47f006c734e6,CASSA_01,3396,4,1.56,6.24,2026-01-31,10:51:10,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,af60d0c3-a968-4b57-94f2-be4a4ead24b6,CASSA_01,4996,4,8.81,35.24,2026-01-31,10:51:11,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,2922a537-0711-42f0-b03b-34e0a1503497,CASSA_01,4148,4,2.99,11.96,2026-01-31,10:51:12,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,52f59c5b-3f87-46e9-98f8-168a08651166,CASSA_01,3290,5,4.83,24.15,2026-01-31,10:51:13,contanti
7765678a-cb7d-48f7-9ebf-2968d811547b,40901289-0bc7-4973-b187-33610752a58a,CASSA_01,2982,3,1.91,5.73,2026-01-31,10:51:14,contanti
4fd55d07-e589-4150-9011-9dfe0706027f,f1b5a78d-d7fc-407a-95be-3dd7a06c343e,CASSA_01,3838,4,2.31,9.24,2026-01-31,09:42:51,contanti
4fd55d07-e589-4150-9011-9dfe0706027f,40535b05-b4d0-4062-8896-a682a1c9beaa,CASSA_01,34,1,3.47,3.47,2026-01-31,09:42:52,contanti
4fd55d07-e589-4150-9011-9dfe0706027f,e301d81c-a444-4857-84fe-43a83da8956a,CASSA_01,1273,4,2.59,10.36,2026-01-31,09:42:53,contanti
4fd55d07-e589-4150-9011-9dfe0706027f,84f20709-0e51-464e-9a81-6a467e299898,CASSA_01,2162,5,3.11,15.55,2026-01-31,09:42:54,contanti
4fd55d07-e589-4150-9011-9dfe0706027f,bb28d2f2-3019-467e-a198-cc3b2f4889aa,CASSA_01,3910,5,6.08,30.4,2026-01-31,09:42:55,contanti
4bd9a289-a484-448a-8053-423c8160a822,9267b2a8-b6e7-4dc2-94d3-6265a2fe7caa,CASSA_01,1514,4,1.96,7.84,2026-01-31,09:38:48,carta
4bd9a289-a484-448a-8053-423c8160a822,a43f1fa4-ed55-49c7-a1d8-82e88cf9d73b,CASSA_01,3697,3,13.17,39.51,2026-01-31,09:38:49,carta
4bd9a289-a484-448a-8053-423c8160a822,6fd6d78f-e87c-4c1e-bd8d-9460662f5b83,CASSA_01,4673,3,0.62,1.86,2026-01-31,09:38:50,carta
4bd9a289-a484-448a-8053-423c8160a822,31c888b0-d1a3-4060-b17a-47e43320ead8,CASSA_01,2402,5,3.3,16.5,2026-01-31,09:38:51,carta
4bd9a289-a484-448a-8053-423c8160a822,1aea99df-c254-4a6d-b395-801a7186b4cc,CASSA_01,4769,5,11.46,57.3,2026-01-31,09:38:52,carta
4bd9a289-a484-448a-8053-423c8160a822,8a3652bd-aa29-4774-a79b-12a3602cc9d5,CASSA_01,4130,1,11.62,11.62,2026-01-31,09:38:53,carta
4bd9a289-a484-448a-8053-423c8160a822,d53fc398-70a9-4a3f-8068-2d748ce451b0,CASSA_01,2615,4,4.3,17.2,2026-01-31,09:38:54,carta
77b0fbac-2de3-4837-8341-088fd309449e,4b85123b-438b-4aee-997a-f0b6e84a59a5,CASSA_01,4000,3,3.12,9.36,2026-01-31,09:31:20,carta
77b0fbac-2de3-4837-8341-088fd309449e,82bfc756-f7c0-4c0f-838b-7be2faea3882,CASSA_01,773,5,3.29,16.45,2026-01-31,09:31:21,carta
77b0fbac-2de3-4837-8341-088fd309449e,043a52d0-63c4-455c-87b3-6765f78284cd,CASSA_01,1118,3,2.99,8.97,2026-01-31,09:31:22,carta
77b0fbac-2de3-4837-8341-088fd309449e,8c0390ee-2548-46cb-bdda-74f0ddcd8661,CASSA_01,325,2,5.76,11.52,2026-01-31,09:31:23,carta
77b0fbac-2de3-4837-8341-088fd309449e,c9561dd6-7755-462a-bcef-5a1fed999247,CASSA_01,4282,4,4.6,18.4,2026-01-31,09:31:24,carta
77b0fbac-2de3-4837-8341-088fd309449e,3b177708-7991-4ed9-a01a-5abe21e9fa9c,CASSA_01,4322,2,2.02,4.04,2026-01-31,09:31:25,carta
77b0fbac-2de3-4837-8341-088fd309449e,b3859680-8374-477c-a434-c31d753aede7,CASSA_01,2043,4,12.2,48.8,2026-01-31,09:31:26,carta
77b0fbac-2de3-4837-8341-088fd309449e,5832a2d1-c68e-4cb7-9e3b-8fd6cba76932,CASSA_01,4555,1,6.22,6.22,2026-01-31,09:31:27,carta
2a2c7448-36cb-4b84-b821-c509ccbff041,ca774f83-6025-4866-8d5c-f7255f476a59,CASSA_01,1462,4,2.96,11.84,2026-01-31,10:11:17,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,a26b53b5-d5c9-400a-8b03-3b08d7d988d1,CASSA_01,999,5,6.06,30.3,2026-01-31,10:11:18,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,31423b2e-b03e-4c2b-89f2-8139b055d255,CASSA_01,4704,4,1.2,4.8,2026-01-31,10:11:19,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,334be288-1989-421f-9060-7b27f4a6b89e,CASSA_01,3746,3,3.0,9.0,2026-01-31,10:11:20,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,b911c95d-3d2d-41e8-bb5b-83010054abb4,CASSA_01,3733,2,2.74,5.48,2026-01-31,10:11:21,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,84d838b6-15a1-4873-980b-617c37b34848,CASSA_01,2397,3,8.22,24.66,2026-01-31,10:11:22,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,8475f7c4-7d26-4d6d-a297-4319a7debc5e,CASSA_01,2773,2,2.74,5.48,2026-01-31,10:11:23,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,d14f9c6e-9bec-4198-96b7-cfef59239534,CASSA_01,409,5,1.43,7.15,2026-01-31,10:11:24,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,5586bb10-7f57-4a42-8208-a82c275ce946,CASSA_01,1087,1,1.64,1.64,2026-01-31,10:11:25,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,606b5b3b-4365-4a76-a266-dc1bb34ce86a,CASSA_01,2202,4,5.49,21.96,2026-01-31,10:11:26,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,d1ad295c-03b2-4257-8bd0-ec2b855261ba,CASSA_01,2250,4,5.6,22.4,2026-01-31,10:11:27,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,ae2d9165-6f99-44e2-a2c2-60d270598621,CASSA_01,4141,4,2.54,10.16,2026-01-31,10:11:28,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,46406b16-1dfb-4973-9e0f-6522b7304cfc,CASSA_01,1806,1,4.68,4.68,2026-01-31,10:11:29,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,a10803d5-6a7f-4214-84fe-5be38447daf9,CASSA_01,3496,3,8.23,24.69,2026-01-31,10:11:30,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,ea21e239-6ce9-47d0-88cf-3612b33a5571,CASSA_01,4002,2,0.98,1.96,2026-01-31,10:11:31,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,65dce97b-463f-4b00-8c32-509db467816c,CASSA_01,3217,5,1.59,7.95,2026-01-31,10:11:32,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,7e2ad5cf-3778-4546-a00a-9f3e21423cd5,CASSA_01,3526,5,1.52,7.6,2026-01-31,10:11:33,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,a11baf55-c621-47ec-9c11-c2130bd5bf41,CASSA_01,1304,3,2.48,7.44,2026-01-31,10:11:34,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,24c8798e-8a15-4235-9756-1e56e33f335b,CASSA_01,1332,1,4.39,4.39,2026-01-31,10:11:35,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,66d4de5a-932f-4b10-8cf7-8d24f4eb06cb,CASSA_01,1841,5,0.99,4.95,2026-01-31,10:11:36,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,4d50a64d-7168-4ba4-b3c1-ab532eaa7e7e,CASSA_01,21,1,4.17,4.17,2026-01-31,10:11:37,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,c90f98be-ac6b-4b75-a6d3-93ffc363faa5,CASSA_01,146,5,9.53,47.65,2026-01-31,10:11:38,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,c30dc5a0-86c2-4caa-96d1-0c6a3e8f24e2,CASSA_01,1975,4,1.51,6.04,2026-01-31,10:11:39,contanti
2a2c7448-36cb-4b84-b821-c509ccbff041,09d7b998-28c1-4961-b36d-a9ed780cdc00,CASSA_01,3649,3,1.53,4.59,2026-01-31,10:11:40,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,c45a56ff-be1f-4644-9b43-17d655abd3ab,CASSA_01,792,1,1.14,1.14,2026-01-31,09:43:52,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,af9b7d4f-f0e5-4d0f-a6cf-01c0c8444d24,CASSA_01,3182,1,2.73,2.73,2026-01-31,09:43:53,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,9b982444-c514-4e1b-9cde-fd3839b344eb,CASSA_01,4620,2,4.53,9.06,2026-01-31,09:43:54,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,35f86464-292c-4665-8ebb-3b6750855886,CASSA_01,2352,4,1.0,4.0,2026-01-31,09:43:55,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,82348bc3-deb6-455d-978d-e5631b6c5c80,CASSA_01,924,1,6.13,6.13,2026-01-31,09:43:56,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,bab39b90-1737-4074-be57-dd83ab4c2f06,CASSA_01,3810,3,8.36,25.08,2026-01-31,09:43:57,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,b2fd66c1-1a60-4a4e-9da7-77cec8357ada,CASSA_01,2856,5,5.42,27.1,2026-01-31,09:43:58,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,297436f1-f4db-494a-9d7f-4a42b82b6fe2,CASSA_01,2293,5,3.25,16.25,2026-01-31,09:43:59,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,e512c7e8-a972-455e-8fbf-44f401b0e277,CASSA_01,2304,1,5.38,5.38,2026-01-31,09:44:00,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,210dd632-567c-4bdd-89eb-90e1ae7e9613,CASSA_01,1437,3,2.96,8.88,2026-01-31,09:44:01,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,565483fb-4786-4029-a8e7-8d9a6d1f3775,CASSA_01,1727,1,2.22,2.22,2026-01-31,09:44:02,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,c7deaeb7-f452-40ce-b266-8e07f2fb0c4a,CASSA_01,940,5,3.21,16.05,2026-01-31,09:44:03,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,38d948ac-e12d-49de-862d-bee164f00a33,CASSA_01,1782,1,6.15,6.15,2026-01-31,09:44:04,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,9092039a-d395-4d64-b18f-d23f44000854,CASSA_01,2875,5,1.16,5.8,2026-01-31,09:44:05,contanti
09c6bdeb-eee3-4eb5-961f-5e6733c811c9,e2cecaac-8366-4f30-a36e-fb5de84de536,CASSA_01,4045,4,7.82,31.28,2026-01-31,09:44:06,contanti
4bbe92ed-b9bc-4e80-8f68-360478255def,e2808d6e-179b-49f4-b360-1b02b877736c,CASSA_01,183,5,2.5,12.5,2026-01-31,09:18:48,carta
4bbe92ed-b9bc-4e80-8f68-360478255def,739614d7-7a8a-4dd8-bea1-1a1690d34228,CASSA_01,3666,2,5.52,11.04,2026-01-31,09:18:49,carta
4bbe92ed-b9bc-4e80-8f68-360478255def,58600adc-306a-413e-8181-1a6af6da6866,CASSA_01,2148,5,3.19,15.95,2026-01-31,09:18:50,carta
4bbe92ed-b9bc-4e80-8f68-360478255def,9e7f12a8-be23-49d1-8fcd-4715a75e8113,CASSA_01,2848,5,1.59,7.95,2026-01-31,09:18:51,carta
4bbe92ed-b9bc-4e80-8f68-360478255def,57310333-f789-44ff-bc4d-657b61d6efdf,CASSA_01,1899,1,1.08,1.08,2026-01-31,09:18:52,carta
4bbe92ed-b9bc-4e80-8f68-360478255def,82862e80-245a-464e-b955-d2ff721fef46,CASSA_01,2941,3,3.21,9.63,2026-01-31,09:18:53,carta
4bbe92ed-b9bc-4e80-8f68-360478255def,6f81dfbd-9dd8-4524-a02a-bbb21e7d54ef,CASSA_01,503,4,4.36,17.44,2026-01-31,09:18:54,carta
4bbe92ed-b9bc-4e80-8f68-360478255def,559fe869-f3e3-4887-8fda-0eec39daf5d7,CASSA_01,2707,2,1.46,2.92,2026-01-31,09:18:55,carta
4bbe92ed-b9bc-4e80-8f68-360478255def,daf033e7-c0a3-4fc9-aa2e-da820c517227,CASSA_01,4037,5,1.67,8.35,2026-01-31,09:18:56,carta
367d0349-d189-40b8-bb80-f118442c939c,058c0afa-ad8a-4ce1-bf9d-a6e30ff5f5c0,CASSA_01,4854,4,2.38,9.52,2026-01-31,09:06:59,carta
367d0349-d189-40b8-bb80-f118442c939c,6f4daf01-9516-42a5-84fb-d2d84f458186,CASSA_01,4998,3,1.81,5.43,2026-01-31,09:07:00,carta
4b580703-a235-453d-9c01-855672d6ee4b,24b3cf7f-96d5-4e57-9b7e-b58c9d7a0072,CASSA_01,4899,5,6.86,34.3,2026-01-31,09:11:29,carta
4b580703-a235-453d-9c01-855672d6ee4b,41be07f1-67bf-48f2-ad03-e499fb6397c4,CASSA_01,3125,2,3.23,6.46,2026-01-31,09:11:30,carta
4b580703-a235-453d-9c01-855672d6ee4b,cf379c6b-d1fa-41fe-876d-977164e5b8e3,CASSA_01,577,2,3.09,6.18,2026-01-31,09:11:31,carta
4b580703-a235-453d-9c01-855672d6ee4b,5f2f9f7e-64bd-4b03-82aa-0bebbbfa95de,CASSA_01,2688,4,5.05,20.2,2026-01-31,09:11:32,carta
4b580703-a235-453d-9c01-855672d6ee4b,7ec512b1-8239-484d-962a-a1057a1f6472,CASSA_01,4361,2,1.66,3.32,2026-01-31,09:11:33,carta
4b580703-a235-453d-9c01-855672d6ee4b,e594b5a1-3d92-4644-9680-7a09a99fdbe4,CASSA_01,4833,2,1.29,2.58,2026-01-31,09:11:34,carta
4b580703-a235-453d-9c01-855672d6ee4b,ba97e213-a9f9-4e1c-ac33-fddaa3123414,CASSA_01,3988,5,13.12,65.6,2026-01-31,09:11:35,carta
4b580703-a235-453d-9c01-855672d6ee4b,7fc64797-f300-419c-aae7-cd31e2beefea,CASSA_01,2447,1,7.54,7.54,2026-01-31,09:11:36,carta
4b580703-a235-453d-9c01-855672d6ee4b,a6dff107-4507-477b-936e-4d146ef5799a,CASSA_01,266,4,3.25,13.0,2026-01-31,09:11:37,carta
4b580703-a235-453d-9c01-855672d6ee4b,ac1bd965-3f1d-4700-b3eb-2aaf990c99dc,CASSA_01,219,3,0.91,2.73,2026-01-31,09:11:38,carta
4b580703-a235-453d-9c01-855672d6ee4b,9bf5a1f5-4cbb-4430-9372-0118b2a82b06,CASSA_01,996,4,5.24,20.96,2026-01-31,09:11:39,carta
4b580703-a235-453d-9c01-855672d6ee4b,54912da3-4864-4052-954d-063ed8752938,CASSA_01,1549,2,4.42,8.84,2026-01-31,09:11:40,carta
4b580703-a235-453d-9c01-855672d6ee4b,ab04b579-712e-4477-91d2-dab219a6acf7,CASSA_01,4337,5,1.01,5.05,2026-01-31,09:11:41,carta
4b580703-a235-453d-9c01-855672d6ee4b,5b3ed891-8112-4ab9-b2c7-7d2993f3d4bb,CASSA_01,3503,2,4.88,9.76,2026-01-31,09:11:42,carta
4b580703-a235-453d-9c01-855672d6ee4b,716b022a-ab34-47c8-b13d-0f1b914fccc5,CASSA_01,4111,3,11.17,33.51,2026-01-31,09:11:43,carta
4b580703-a235-453d-9c01-855672d6ee4b,1f080e77-9557-4cc9-8fb2-bd7fe92ef405,CASSA_01,3936,2,5.62,11.24,2026-01-31,09:11:44,carta
4b580703-a235-453d-9c01-855672d6ee4b,1f607086-f726-4833-aa5e-f6a11addfae0,CASSA_01,1198,1,1.86,1.86,2026-01-31,09:11:45,carta
4b580703-a235-453d-9c01-855672d6ee4b,e0a51323-093f-4de1-9ff5-14160f932654,CASSA_01,1181,4,4.88,19.52,2026-01-31,09:11:46,carta
4b580703-a235-453d-9c01-855672d6ee4b,f303253c-c6a9-484c-b38f-3ae05ed465b0,CASSA_01,3193,1,3.45,3.45,2026-01-31,09:11:47,carta
4b580703-a235-453d-9c01-855672d6ee4b,94e4ed30-a787-4661-8762-5c9531f612c8,CASSA_01,4517,5,10.66,53.3,2026-01-31,09:11:48,carta
4b580703-a235-453d-9c01-855672d6ee4b,eefc777f-2088-4a6d-a752-56f61c722538,CASSA_01,2147,4,8.05,32.2,2026-01-31,09:11:49,carta
4b580703-a235-453d-9c01-855672d6ee4b,b417c19f-932d-4f8c-b7af-bc411207d66c,CASSA_01,1176,5,7.08,35.4,2026-01-31,09:11:50,carta
4b580703-a235-453d-9c01-855672d6ee4b,2517aa0e-961c-44f1-a4f4-661a91b357b1,CASSA_01,1069,2,1.68,3.36,2026-01-31,09:11:51,carta
4b580703-a235-453d-9c01-855672d6ee4b,c01b674f-cb3a-43ec-abe1-06aa2c19d92c,CASSA_01,2080,4,3.48,13.92,2026-01-31,09:11:52,carta
4b580703-a235-453d-9c01-855672d6ee4b,984ae9d4-9e21-42ae-809e-e3baf98c3752,CASSA_01,4394,3,2.5,7.5,2026-01-31,09:11:53,carta
4b580703-a235-453d-9c01-855672d6ee4b,5a330413-ed71-4e0a-a53f-80ac94027b58,CASSA_01,4627,2,5.37,10.74,2026-01-31,09:11:54,carta
04dea93b-a2c8-482e-a011-d63daff36c5e,b39a565a-15b2-4011-9120-1942f1a14485,CASSA_01,4835,1,2.1,2.1,2026-01-31,10:10:20,carta
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,4592d7d8-31e5-4023-a322-eb85116c497d,CASSA_01,4392,5,1.4,7.0,2026-01-31,10:30:50,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,37039319-d63f-402c-b671-6168364f0748,CASSA_01,2185,3,9.01,27.03,2026-01-31,10:30:51,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,4df57da0-209f-4771-bae8-80409e151e23,CASSA_01,1626,1,6.33,6.33,2026-01-31,10:30:52,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,eaac559e-75d1-46ba-a5aa-f5565e65531c,CASSA_01,870,1,6.85,6.85,2026-01-31,10:30:53,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,b9ea31b6-c4b0-44f0-bba6-22051d2264cf,CASSA_01,4504,3,6.89,20.67,2026-01-31,10:30:54,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,381eb738-f6fe-441c-87e7-15f3ee9f0d3a,CASSA_01,259,3,1.68,5.04,2026-01-31,10:30:55,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,a81d138f-cef4-4ca1-89b7-8f7008546083,CASSA_01,4775,1,5.97,5.97,2026-01-31,10:30:56,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,6261fba4-ae8b-487d-bd8a-86b52d02bf6c,CASSA_01,1487,4,3.01,12.04,2026-01-31,10:30:57,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,32354370-9142-4e05-88a8-fd11e5ff793f,CASSA_01,1301,1,0.78,0.78,2026-01-31,10:30:58,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,9c48d2c0-a785-4437-850f-6a6cb370e860,CASSA_01,4112,2,3.44,6.88,2026-01-31,10:30:59,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,33713af5-8338-4fd2-912e-1304396a520f,CASSA_01,2002,1,3.81,3.81,2026-01-31,10:31:00,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,db63031b-9a25-461e-b16d-3769ee398b28,CASSA_01,2126,5,1.34,6.7,2026-01-31,10:31:01,contanti
a7ad6c55-9a6a-49e8-b797-6e377ce39d75,cba7f9f6-2d66-475c-b850-64714e8cdf84,CASSA_01,168,4,10.37,41.48,2026-01-31,10:31:02,contanti
89539958-d384-4417-a95b-6e5112bf6757,aac3193c-1e19-4cfe-893f-9f4c702ded2c,CASSA_01,1797,3,4.97,14.91,2026-01-31,10:52:16,contanti
89539958-d384-4417-a95b-6e5112bf6757,2a0d5a08-3d20-42ab-82a1-a855a6a12e28,CASSA_01,113,3,1.08,3.24,2026-01-31,10:52:17,contanti
89539958-d384-4417-a95b-6e5112bf6757,095732f8-b09c-4243-9a97-6bfa1082b488,CASSA_01,1501,3,2.65,7.95,2026-01-31,10:52:18,contanti
89539958-d384-4417-a95b-6e5112bf6757,df33fc37-e093-49c6-b59a-1fb04b0e6dc2,CASSA_01,2500,3,2.39,7.17,2026-01-31,10:52:19,contanti
89539958-d384-4417-a95b-6e5112bf6757,d22d8cef-1504-4f25-9283-8fce4f38f0c9,CASSA_01,3049,2,9.81,19.62,2026-01-31,10:52:20,contanti
89539958-d384-4417-a95b-6e5112bf6757,22f1bb83-fa22-4a23-9c4e-8a97c4e30f49,CASSA_01,699,3,4.42,13.26,2026-01-31,10:52:21,contanti
a1920410-e697-488d-9181-fc4563afab7f,b8398b47-5b99-4cf4-bef6-604db848c23a,CASSA_01,3855,2,1.85,3.7,2026-01-31,10:33:07,carta
a1920410-e697-488d-9181-fc4563afab7f,ab1517ec-9fda-4436-9e05-de25858ddd17,CASSA_01,1076,3,8.84,26.52,2026-01-31,10:33:08,carta
a1920410-e697-488d-9181-fc4563afab7f,cac058bc-c411-4fde-b9a1-5c9a0547f41d,CASSA_01,4406,1,5.65,5.65,2026-01-31,10:33:09,carta
a1920410-e697-488d-9181-fc4563afab7f,6e167fa7-0596-4de5-93a1-6843fa47e4cb,CASSA_01,1435,3,1.51,4.53,2026-01-31,10:33:10,carta
a1920410-e697-488d-9181-fc4563afab7f,593eae03-2daf-4607-afe8-6f9afd566e08,CASSA_01,4417,2,1.65,3.3,2026-01-31,10:33:11,carta
a1920410-e697-488d-9181-fc4563afab7f,dfc27d7e-1385-42d6-9e8c-7e90982a9edf,CASSA_01,4126,5,2.15,10.75,2026-01-31,10:33:12,carta
a1920410-e697-488d-9181-fc4563afab7f,7ca7b2ba-8701-4345-a01c-c4d60ac6ad52,CASSA_01,1518,1,1.75,1.75,2026-01-31,10:33:13,carta
ff0d7911-208d-43ed-a994-bd6417deceb3,d69950c5-b31e-4c9a-96b0-0198ded90502,CASSA_01,4807,5,7.55,37.75,2026-01-31,08:58:41,contanti
ff0d7911-208d-43ed-a994-bd6417deceb3,09fee713-2acb-44fe-84bc-3655d56cf045,CASSA_01,4414,1,9.22,9.22,2026-01-31,08:58:42,contanti
ff0d7911-208d-43ed-a994-bd6417deceb3,fa64f2e2-cf31-4875-87b7-2617745d3834,CASSA_01,65,1,3.06,3.06,2026-01-31,08:58:43,contanti
ff0d7911-208d-43ed-a994-bd6417deceb3,04592bc1-9e04-428e-b6c5-2d6ddfd6ce2a,CASSA_01,873,4,5.31,21.24,2026-01-31,08:58:44,contanti
ff0d7911-208d-43ed-a994-bd6417deceb3,0da3662a-7056-4762-a91f-6a62166dcc27,CASSA_01,3496,1,8.23,8.23,2026-01-31,08:58:45,contanti
e0fc6620-7215-4639-8e35-f906fabd91b6,5973500b-7f07-4b2e-b4ed-8eb069dd9307,CASSA_01,161,1,11.58,11.58,2026-01-31,10:44:20,contanti
e0fc6620-7215-4639-8e35-f906fabd91b6,ef7c4ebe-0773-4fd5-b77e-d5660b75313e,CASSA_01,2133,4,1.89,7.56,2026-01-31,10:44:21,contanti
e0fc6620-7215-4639-8e35-f906fabd91b6,d18f71ae-3406-4d30-bcb6-72608008a2c3,CASSA_01,4655,2,3.44,6.88,2026-01-31,10:44:22,contanti
d8694275-5f36-463c-b605-5685e051bc6c,992de618-9866-4c84-94b4-d118ec7724cc,CASSA_01,1146,5,8.73,43.65,2026-01-31,10:36:46,carta
d8694275-5f36-463c-b605-5685e051bc6c,cfda43da-c19b-44cb-a2e4-d8fa908ff4d6,CASSA_01,3229,4,2.68,10.72,2026-01-31,10:36:47,carta
d8694275-5f36-463c-b605-5685e051bc6c,56fdc31a-e53b-4730-abe0-5da62d44c891,CASSA_01,4357,4,9.55,38.2,2026-01-31,10:36:48,carta
d8694275-5f36-463c-b605-5685e051bc6c,10332960-c85f-4f7f-9f52-8bafe2a491c7,CASSA_01,1926,3,2.11,6.33,2026-01-31,10:36:49,carta
