prodotto_id,codice_barre,nome,descrizione,categoria,prezzo_netto,iva_percento,prezzo_lordo,attivo,updated_at
465,8770237057249,Prodotto Latticini Senza Zucchero 465,Prodotto Latticini Senza Zucchero 465 - descrizione commerciale,Latticini,2.56,10,2.82,1,2026-01-16 09:25:01
466,8523965689559,Prodotto Casa Integrale 466,Prodotto Casa Integrale 466 - descrizione commerciale,Casa,11.31,10,12.44,1,2026-01-07 09:25:01
467,8657726298816,Prodotto Alimentari Integrale 467,Prodotto Alimentari Integrale 467 - descrizione commerciale,Alimentari,6.0,10,6.6,1,2026-01-21 09:25:01
468,8451422127038,Prodotto Panetteria Bio 468,Prodotto Panetteria Bio 468 - descrizione commerciale,Panetteria,4.38,10,4.82,1,2026-01-29 09:25:01
469,8135076551408,Prodotto Bevande Convenienza 469,Prodotto Bevande Convenienza 469 - descrizione commerciale,Bevande,2.77,10,3.05,1,2026-01-25 09:25:01
470,8420451894327,Prodotto Igiene Bio 470,Prodotto Igiene Bio 470 - descrizione commerciale,Igiene,5.2,10,5.72,0,2026-01-08 09:25:01
471,8491530966593,Prodotto Surgelati Tradizionale 471,Prodotto Surgelati Tradizionale 471 - descrizione commerciale,Surgelati,4.17,10,4.59,1,2026-01-10 09:25:01
472,8252705226250,Prodotto Alimentari Classico 472,Prodotto Alimentari Classico 472 - descrizione commerciale,Alimentari,1.05,10,1.16,1,2026-01-13 09:25:01
473,8345865499427,Prodotto Alimentari Bio 473,Prodotto Alimentari Bio 473 - descrizione commerciale,Alimentari,5.87,10,6.46,1,2026-01-27 09:25:01
474,8506933497271,Prodotto Alimentari Convenienza 474,Prodotto Alimentari Convenienza 474 - descrizione commerciale,Alimentari,4.14,10,4.55,1,2026-01-15 09:25:01
475,8375682911419,Prodotto Igiene Senza Zucchero 475,Prodotto Igiene Senza Zucchero 475 - descrizione commerciale,Igiene,4.41,10,4.85,1,2026-01-19 09:25:01
476,8598098619940,Prodotto Alimentari Senza Zucchero 476,Prodotto Alimentari Senza Zucchero 476 - descrizione commerciale,Alimentari,3.44,10,3.78,1,2026-01-13 09:25:01
477,8566912161428,Prodotto Latticini Tradizionale 477,Prodotto Latticini Tradizionale 477 - descrizione commerciale,Latticini,4.07,10,4.48,1,2026-01-05 09:25:01
478,8173056033540,Prodotto Bevande Classico 478,Prodotto Bevande Classico 478 - descrizione commerciale,Bevande,2.13,10,2.34,1,2026-01-09 09:25:01
479,8325917434245,Prodotto Surgelati Convenienza 479,Prodotto Surgelati Convenienza 479 - descrizione commerciale,Surgelati,2.66,10,2.93,1,2026-01-30 09:25:01
480,8392941120882,Prodotto Casa Senza Zucchero 480,Prodotto Casa Senza Zucchero 480 - descrizione commerciale,Casa,5.66,10,6.23,1,2026-01-13 09:25:01
481,8943072796603,Prodotto Alimentari Formato Famiglia 481,Prodotto Alimentari Formato Famiglia 481 - descrizione commerciale,Alimentari,5.75,10,6.33,0,2026-01-17 09:25:01
482,8746004902131,Prodotto Casa Senza Zucchero 482,Prodotto Casa Senza Zucchero 482 - descrizione commerciale,Casa,7.24,10,7.96,1,2026-01-04 09:25:01
483,8163224824716,Prodotto Casa Formato Famiglia 483,Prodotto Casa Formato Famiglia 483 - descrizione commerciale,Casa,5.64,10,6.2,1,2026-01-27 09:25:01
484,8323604847376,Prodotto Latticini Formato Famiglia 484,Prodotto Latticini Formato Famiglia 484 - descrizione commerciale,Latticini,1.97,10,2.17,1,2026-01-07 09:25:01
485,8518005612293,Prodotto Igiene Tradizionale 485,Prodotto Igiene Tradizionale 485 - descrizione commerciale,Igiene,8.77,10,9.65,1,2026-01-11 09:25:01
486,8846108265613,Prodotto Bevande Integrale 486,Prodotto Bevande Integrale 486 - descrizione commerciale,Bevande,2.64,10,2.9,1,2026-01-13 09:25:01
487,8256943888690,Prodotto Alimentari Extra 487,Prodotto Alimentari Extra 487 - descrizione commerciale,Alimentari,4.75,10,5.23,1,2026-01-12 09:25:01
488,8588730156092,Prodotto Casa Convenienza 488,Prodotto Casa Convenienza 488 - descrizione commerciale,Casa,6.78,10,7.46,1,2026-01-10 09:25:01
489,8178658410362,Prodotto Latticini Formato Famiglia 489,Prodotto Latticini Formato Famiglia 489 - descrizione commerciale,Latticini,3.69,10,4.06,1,2026-01-16 09:25:01
490,8488127395561,Prodotto Surgelati Convenienza 490,Prodotto Surgelati Convenienza 490 - descrizione commerciale,Surgelati,6.75,10,7.43,1,2026-01-14 09:25:01
491,8821377328230,Prodotto Panetteria Senza Zucchero 491,Prodotto Panetteria Senza Zucchero 491 - descrizione commerciale,Panetteria,3.45,10,3.8,1,2026-01-08 09:25:01
492,8366938260760,Prodotto Bevande Convenienza 492,Prodotto Bevande Convenienza 492 - descrizione commerciale,Bevande,1.48,10,1.63,1,2026-01-30 09:25:01
493,8206142707524,Prodotto Surgelati Formato Famiglia 493,Prodotto Surgelati Formato Famiglia 493 - descrizione commerciale,Surgelati,2.22,10,2.44,1,2026-01-18 09:25:01
494,8226703736756,Prodotto Bevande Tradizionale 494,Prodotto Bevande Tradizionale 494 - descrizione commerciale,Bevande,0.51,10,0.56,1,2026-01-21 09:25:01
495,8809247969108,Prodotto Panetteria Formato Famiglia 495,Prodotto Panetteria Formato Famiglia 495 - descrizione commerciale,Panetteria,1.66,10,1.83,1,2026-01-03 09:25:01
496,8911015537959,Prodotto Bevande Integrale 496,Prodotto Bevande Integrale 496 - descrizione commerciale,Bevande,1.83,10,2.01,1,2026-01-22 09:25:01
497,8702751869920,Prodotto Alimentari Senza Zucchero 497,Prodotto Alimentari Senza Zucchero 497 - descrizione commerciale,Alimentari,5.47,10,6.02,1,2026-01-17 09:25:01
498,8456368235672,Prodotto Surgelati Convenienza 498,Prodotto Surgelati Convenienza 498 - descrizione commerciale,Surgelati,7.22,10,7.94,1,2026-01-19 09:25:01
499,8716739412938,Prodotto Surgelati Extra 499,Prodotto Surgelati Extra 499 - descrizione commerciale,Surgelati,7.65,10,8.42,1,2026-01-05 09:25:01
500,8497226811749,Prodotto Alimentari Integrale 500,Prodotto Alimentari Integrale 500 - descrizione commerciale,Alimentari,3.52,10,3.87,1,2026-01-22 09:25:01
501,8531167806805,Prodotto Surgelati Formato Famiglia 501,Prodotto Surgelati Formato Famiglia 501 - descrizione commerciale,Surgelati,4.24,10,4.66,1,2026-01-07 09:25:01
502,8992019015591,Prodotto Surgelati Extra 502,Prodotto Surgelati Extra 502 - descrizione commerciale,Surgelati,7.0,10,7.7,1,2026-01-07 09:25:01
503,8997042824364,Prodotto Panetteria Extra 503,Prodotto Panetteria Extra 503 - descrizione commerciale,Panetteria,3.96,10,4.36,1,2026-01-02 09:25:01
504,8855481751390,Prodotto Casa Premium 504,Prodotto Casa Premium 504 - descrizione commerciale,Casa,7.27,10,8.0,1,2026-01-09 09:25:01
505,8412565940718,Prodotto Surgelati Convenienza 505,Prodotto Surgelati Convenienza 505 - descrizione commerciale,Surgelati,2.33,10,2.56,1,2026-01-31 09:25:01
506,8746724472851,Prodotto Panetteria Extra 506,Prodotto Panetteria Extra 506 - descrizione commerciale,Panetteria,0.85,10,0.94,1,2026-01-30 09:25:01
507,8367121466414,Prodotto Surgelati Classico 507,Prodotto Surgelati Classico 507 - descrizione commerciale,Surgelati,1.56,10,1.72,1,2026-01-13 09:25:01
508,8913628970796,Prodotto Casa Senza Zucchero 508,Prodotto Casa Senza Zucchero 508 - descrizione commerciale,Casa,1.69,10,1.86,1,2026-01-08 09:25:01
509,8550521721878,Prodotto Bevande Formato Famiglia 509,Prodotto Bevande Formato Famiglia 509 - descrizione commerciale,Bevande,1.5,10,1.65,1,2026-01-23 09:25:01
510,8972255460526,Prodotto Alimentari Bio 510,Prodotto Alimentari Bio 510 - descrizione commerciale,Alimentari,1.44,10,1.58,0,2026-01-09 09:25:01
511,8165719236750,Prodotto Surgelati Classico 511,Prodotto Surgelati Classico 511 - descrizione commerciale,Surgelati,7.1,10,7.81,1,2026-01-06 09:25:01
512,8696618953881,Prodotto Casa Integrale 512,Prodotto Casa Integrale 512 - descrizione commerciale,Casa,7.21,10,7.93,1,2026-01-31 09:25:01
513,8250390791686,Prodotto Latticini Classico 513,Prodotto Latticini Classico 513 - descrizione commerciale,Latticini,1.56,10,1.72,1,2026-01-25 09:25:01
514,8111388515401,Prodotto Surgelati Tradizionale 514,Prodotto Surgelati Tradizionale 514 - descrizione commerciale,Surgelati,7.05,10,7.76,1,2026-01-23 09:25:01
515,8432802788804,Prodotto Igiene Integrale 515,Prodotto Igiene Integrale 515 - descrizione commerciale,Igiene,2.6,10,2.86,1,2026-01-05 09:25:01
516,8509670062332,Prodotto Igiene Premium 516,Prodotto Igiene Premium 516 - descrizione commerciale,Igiene,6.36,10,7.0,1,2026-01-12 09:25:01
517,8299556186967,Prodotto Panetteria Integrale 517,Prodotto Panetteria Integrale 517 - descrizione commerciale,Panetteria,1.0,10,1.1,1,2026-01-21 09:25:01
518,8111475091641,Prodotto Bevande Premium 518,Prodotto Bevande Premium 518 - descrizione commerciale,Bevande,0.95,10,1.04,1,2026-01-04 09:25:01
519,8242452937462,Prodotto Latticini Classico 519,Prodotto Latticini Classico 519 - descrizione commerciale,Latticini,4.89,10,5.38,1,2026-01-20 09:25:01
520,8871191072614,Prodotto Casa Classico 520,Prodotto Casa Classico 520 - descrizione commerciale,Casa,11.13,10,12.24,0,2026-01-13 09:25:01
521,8679420898490,Prodotto Bevande Integrale 521,Prodotto Bevande Integrale 521 - descrizione commerciale,Bevande,2.58,10,2.84,1,2026-01-19 09:25:01
522,8943201117304,Prodotto Bevande Integrale 522,Prodotto Bevande Integrale 522 - descrizione commerciale,Bevande,1.38,10,1.52,1,2026-01-21 09:25:01
523,8302299138858,Prodotto Latticini Formato Famiglia 523,Prodotto Latticini Formato Famiglia 523 - descrizione commerciale,Latticini,3.52,10,3.87,1,2026-01-12 09:25:01
524,8784595992071,Prodotto Panetteria Formato Famiglia 524,Prodotto Panetteria Formato Famiglia 524 - descrizione commerciale,Panetteria,2.42,10,2.66,1,2026-01-02 09:25:01
525,8411904001239,Prodotto Igiene Formato Famiglia 525,Prodotto Igiene Formato Famiglia 525 - descrizione commerciale,Igiene,4.15,10,4.57,0,2026-01-24 09:25:01
526,8552817949000,Prodotto Casa Bio 526,Prodotto Casa Bio 526 - descrizione commerciale,Casa,5.28,10,5.81,1,2026-01-11 09:25:01
527,8142384985940,Prodotto Latticini Convenienza 527,Prodotto Latticini Convenienza 527 - descrizione commerciale,Latticini,4.71,10,5.18,1,2026-01-11 09:25:01
528,8639241856300,Prodotto Latticini Bio 528,Prodotto Latticini Bio 528 - descrizione commerciale,Latticini,2.15,10,2.37,1,2026-01-18 09:25:01
529,8443877786140,Prodotto Casa Integrale 529,Prodotto Casa Integrale 529 - descrizione commerciale,Casa,9.82,10,10.8,1,2026-01-18 09:25:01
530,8601992024470,Prodotto Igiene Senza Zucchero 530,Prodotto Igiene Senza Zucchero 530 - descrizione commerciale,Igiene,3.98,10,4.38,1,2026-01-29 09:25:01
531,8952636287543,Prodotto Igiene Premium 531,Prodotto Igiene Premium 531 - descrizione commerciale,Igiene,3.03,10,3.33,1,2026-01-30 09:25:01
532,8785542694811,Prodotto Igiene Convenienza 532,Prodotto Igiene Convenienza 532 - descrizione commerciale,Igiene,8.2,10,9.02,1,2026-01-14 09:25:01
533,8212067295756,Prodotto Panetteria Convenienza 533,Prodotto Panetteria Convenienza 533 - descrizione commerciale,Panetteria,4.25,10,4.68,1,2026-01-14 09:25:01
534,8533027571473,Prodotto Alimentari Premium 534,Prodotto Alimentari Premium 534 - descrizione commerciale,Alimentari,1.47,10,1.62,1,2026-01-05 09:25:01
535,8814042878466,Prodotto Latticini Premium 535,Prodotto Latticini Premium 535 - descrizione commerciale,Latticini,3.31,10,3.64,1,2026-01-25 09:25:01
536,8445366519770,Prodotto Panetteria Premium 536,Prodotto Panetteria Premium 536 - descrizione commerciale,Panetteria,3.52,10,3.87,1,2026-01-18 09:25:01
537,8723715819598,Prodotto Bevande Premium 537,Prodotto Bevande Premium 537 - descrizione commerciale,Bevande,2.32,10,2.55,1,2026-01-25 09:25:01
538,8751510257305,Prodotto Latticini Senza Zucchero 538,Prodotto Latticini Senza Zucchero 538 - descrizione commerciale,Latticini,2.48,10,2.73,1,2026-01-23 09:25:01
539,8816090341836,Prodotto Latticini Formato Famiglia 539,Prodotto Latticini Formato Famiglia 539 - descrizione commerciale,Latticini,3.84,10,4.22,1,2026-01-17 09:25:01
540,8952678286374,Prodotto Alimentari Integrale 540,Prodotto Alimentari Integrale 540 - descrizione commerciale,Alimentari,3.4,10,3.74,1,2026-01-06 09:25:01
541,8292636315091,Prodotto Alimentari Extra 541,Prodotto Alimentari Extra 541 - descrizione commerciale,Alimentari,2.03,10,2.23,1,2026-01-29 09:25:01
542,8656190604429,Prodotto Alimentari Extra 542,Prodotto Alimentari Extra 542 - descrizione commerciale,Alimentari,4.93,10,5.42,1,2026-01-13 09:25:01
543,8498427591839,Prodotto Surgelati Premium 543,Prodotto Surgelati Premium 543 - descrizione commerciale,Surgelati,4.36,10,4.8,1,2026-01-24 09:25:01
544,8932252370697,Prodotto Bevande Premium 544,Prodotto Bevande Premium 544 - descrizione commerciale,Bevande,2.47,10,2.72,1,2026-01-26 09:25:01
545,8684666820962,Prodotto Casa Premium 545,Prodotto Casa Premium 545 - descrizione commerciale,Casa,5.85,10,6.44,1,2026-01-12 09:25:01
546,8401807186999,Prodotto Casa Classico 546,Prodotto Casa Classico 546 - descrizione commerciale,Casa,10.95,10,12.04,1,2026-01-05 09:25:01
547,8559425792534,Prodotto Panetteria Tradizionale 547,Prodotto Panetteria Tradizionale 547 - descrizione commerciale,Panetteria,2.02,10,2.22,1,2026-01-03 09:25:01
548,8521216759676,Prodotto Latticini Tradizionale 548,Prodotto Latticini Tradizionale 548 - descrizione commerciale,Latticini,3.31,10,3.64,1,2026-01-09 09:25:01
549,8904493047621,Prodotto Panetteria Bio 549,Prodotto Panetteria Bio 549 - descrizione commerciale,Panetteria,2.52,10,2.77,1,2026-01-27 09:25:01
550,8866823130315,Prodotto Panetteria Bio 550,Prodotto Panetteria Bio 550 - descrizione commerciale,Panetteria,3.56,10,3.92,1,2026-01-04 09:25:01
551,8365041112867,Prodotto Casa Bio 551,Prodotto Casa Bio 551 - descrizione commerciale,Casa,9.71,10,10.68,1,2026-01-09 09:25:01
552,8408629320816,Prodotto Alimentari Convenienza 552,Prodotto Alimentari Convenienza 552 - descrizione commerciale,Alimentari,0.74,10,0.81,1,2026-01-28 09:25:01
553,8937313351254,Prodotto Alimentari Bio 553,Prodotto Alimentari Bio 553 - descrizione commerciale,Alimentari,2.49,10,2.74,1,2026-01-11 09:25:01
554,8105275809053,Prodotto Alimentari Classico 554,Prodotto Alimentari Classico 554 - descrizione commerciale,Alimentari,1.41,10,1.55,1,2026-01-30 09:25:01
555,8767252066729,Prodotto Latticini Integrale 555,Prodotto Latticini Integrale 555 - descrizione commerciale,Latticini,3.07,10,3.38,1,2026-01-13 09:25:01
556,8239299883250,Prodotto Surgelati Senza Zucchero 556,Prodotto Surgelati Senza Zucchero 556 - descrizione commerciale,Surgelati,6.75,10,7.43,1,2026-01-21 09:25:01
557,8433708206703,Prodotto Igiene Extra 557,Prodotto Igiene Extra 557 - descrizione commerciale,Igiene,6.0,10,6.6,1,2026-01-24 09:25:01
558,8400395158098,Prodotto Bevande Tradizionale 558,Prodotto Bevande Tradizionale 558 - descrizione commerciale,Bevande,2.38,10,2.62,1,2026-01-11 09:25:01
559,8836994011890,Prodotto Igiene Formato Famiglia 559,Prodotto Igiene Formato Famiglia 559 - descrizione commerciale,Igiene,3.11,10,3.42,1,2026-01-17 09:25:01
560,8960911632905,Prodotto Igiene Premium 560,Prodotto Igiene Premium 560 - descrizione commerciale,Igiene,8.61,10,9.47,1,2026-01-03 09:25:01
561,8477808563401,Prodotto Latticini Premium 561,Prodotto Latticini Premium 561 - descrizione commerciale,Latticini,3.04,10,3.34,1,2026-01-26 09:25:01
562,8195360880752,Prodotto Latticini Formato Famiglia 562,Prodotto Latticini Formato Famiglia 562 - descrizione commerciale,Latticini,4.06,10,4.47,1,2026-01-12 09:25:01
563,8111385999148,Prodotto Surgelati Tradizionale 563,Prodotto Surgelati Tradizionale 563 - descrizione commerciale,Surgelati,2.42,10,2.66,1,2026-01-02 09:25:01
564,8947017928689,Prodotto Casa Tradizionale 564,Prodotto Casa Tradizionale 564 - descrizione commerciale,Casa,8.31,10,9.14,1,2026-01-14 09:25:01
565,8638013887086,Prodotto Casa Extra 565,Prodotto Casa Extra 565 - descrizione commerciale,Casa,7.36,10,8.1,1,2026-01-30 09:25:01
566,8413573765174,Prodotto Latticini Senza Zucchero 566,Prodotto Latticini Senza Zucchero 566 - descrizione commerciale,Latticini,3.75,10,4.12,1,2026-01-14 09:25:01
567,8752298400000,Prodotto Surgelati Tradizionale 567,Prodotto Surgelati Tradizionale 567 - descrizione commerciale,Surgelati,7.3,10,8.03,1,2026-01-22 09:25:01
568,8102135578327,Prodotto Casa Bio 568,Prodotto Casa Bio 568 - descrizione commerciale,Casa,2.81,10,3.09,1,2026-01-14 09:25:01
569,8611934367318,Prodotto Bevande Premium 569,Prodotto Bevande Premium 569 - descrizione commerciale,Bevande,2.59,10,2.85,1,2026-01-20 09:25:01
570,8371864202630,Prodotto Alimentari Premium 570,Prodotto Alimentari Premium 570 - descrizione commerciale,Alimentari,1.24,10,1.36,1,2026-01-03 09:25:01
571,8326991322187,Prodotto Panetteria Formato Famiglia 571,Prodotto Panetteria Formato Famiglia 571 - descrizione commerciale,Panetteria,3.83,10,4.21,1,2026-01-14 09:25:01
572,8993159415753,Prodotto Bevande Integrale 572,Prodotto Bevande Integrale 572 - descrizione commerciale,Bevande,2.15,10,2.37,1,2026-01-09 09:25:01
573,8392005556517,Prodotto Latticini Senza Zucchero 573,Prodotto Latticini Senza Zucchero 573 - descrizione commerciale,Latticini,3.95,10,4.35,1,2026-01-21 09:25:01
574,8118681185779,Prodotto Casa Classico 574,Prodotto Casa Classico 574 - descrizione commerciale,Casa,11.23,10,12.35,1,2026-01-26 09:25:01
575,8132896129603,Prodotto Latticini Premium 575,Prodotto Latticini Premium 575 - descrizione commerciale,Latticini,3.56,10,3.92,1,2026-01-25 09:25:01
576,8498557607212,Prodotto Surgelati Tradizionale 576,Prodotto Surgelati Tradizionale 576 - descrizione commerciale,Surgelati,3.09,10,3.4,1,2026-01-26 09:25:01
577,8661204432061,Prodotto Panetteria Convenienza 577,Prodotto Panetteria Convenienza 577 - descrizione commerciale,Panetteria,2.81,10,3.09,1,2026-01-06 09:25:01
578,8605113392143,Prodotto Panetteria Classico 578,Prodotto Panetteria Classico 578 - descrizione commerciale,Panetteria,4.26,10,4.69,1,2026-01-27 09:25:01
579,8819164222175,Prodotto Surgelati Tradizionale 579,Prodotto Surgelati Tradizionale 579 - descrizione commerciale,Surgelati,5.85,10,6.44,1,2026-01-16 09:25:01
580,8817996987731,Prodotto Panetteria Integrale 580,Prodotto Panetteria Integrale 580 - descrizione commerciale,Panetteria,3.64,10,4.0,1,2026-01-09 09:25:01
581,8284289377033,Prodotto Bevande Premium 581,Prodotto Bevande Premium 581 - descrizione commerciale,Bevande,2.01,10,2.21,1,2026-01-28 09:25:01
582,8702382166324,Prodotto Surgelati Extra 582,Prodotto Surgelati Extra 582 - descrizione commerciale,Surgelati,2.77,10,3.05,1,2026-01-18 09:25:01
583,8485055584739,Prodotto Igiene Senza Zucchero 583,Prodotto Igiene Senza Zucchero 583 - descrizione commerciale,Igiene,6.33,10,6.96,1,2026-01-09 09:25:01
584,8669862374315,Prodotto Bevande Tradizionale 584,Prodotto Bevande Tradizionale 584 - descrizione commerciale,Bevande,2.31,10,2.54,1,2026-01-13 09:25:01
585,8233996666383,Prodotto Alimentari Formato Famiglia 585,Prodotto Alimentari Formato Famiglia 585 - descrizione commerciale,Alimentari,3.57,10,3.93,1,2026-01-25 09:25:01
586,8886483909044,Prodotto Casa Premium 586,Prodotto Casa Premium 586 - descrizione commerciale,Casa,11.08,10,12.19,1,2026-01-16 09:25:01
587,8547202778124,Prodotto Alimentari Extra 587,Prodotto Alimentari Extra 587 - descrizione commerciale,Alimentari,2.74,10,3.01,1,2026-01-24 09:25:01
588,8411991135555,Prodotto Latticini Extra 588,Prodotto Latticini Extra 588 - descrizione commerciale,Latticini,4.09,10,4.5,1,2026-01-13 09:25:01
589,8491007726797,Prodotto Igiene Convenienza 589,Prodotto Igiene Convenienza 589 - descrizione commerciale,Igiene,6.22,10,6.84,1,2026-01-10 09:25:01
